,Unnamed: 0,text,created_at,id_str,retweet_count,favorite_count,in_reply_to_screen_name,geo,source,language,followers_count,id,name_at_tweet_time,screen_name,user_location,user_created_at,search_term_group,search_term,ibm_watson_sentiment,ibm_watson_sentiment_label,textEN,ibm_watson_tranlation_character_count,textblob_polarity,textblob_subjectivity
523,2398,@VhabreuXD @vulgo_joaov caraKKKKKKKKJJJJKKKKKKKKKK pq tu eh assim,2021-11-23 14:41:13,1463155681763209216,0,0,VhabreuXD,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,0.403998,positive,@VhabreuXD @vulgo_joaov caraKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK pq tu,65,0.0,0.0
524,1620,"voce diz nao saber
o que houve de errado
e meu erro foi crer que estar ao seu lado bastariaaaaq",2021-11-29 00:36:57,1465117543069327360,0,1,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.904537,negative,you say nao to know what was wrong and my mistake was to believe that being at your side bastariaaaaq,95,-0.5,0.9
525,1442,"O Produto voltou ao estoque: Placa de Video MSI GeForce RTX 3060 Ti Gaming X, LHR, 8GB, GDDR6, 256-bit, 912-V397-23… https://t.co/cqKLRQ6zub",2021-11-23 07:50:25,1463052300231061504,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,msi,msi placa,0.592642,positive,"The Product has returned to stock: Video Board MSI GeForce RTX 3060 Ti Gaming X, LHR, 8GB, GDDR6, 256-bit, 912-V397-23 ... https://t.co/cqKLRQ6zub",140,0.0,0.0
526,1617,"O Produto voltou ao estoque: Placa de Vídeo Gigabyte NVIDIA GeForce RTX 3070 VISION OC 8G, 8GB, GDDR6 - GV-N3070VIS… https://t.co/HxuM8c4YP5",2021-11-29 00:54:25,1465121938972499968,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.842326,positive,"The Product has returned to stock: Video Board Gigabyte NVIDIA GeForce RTX 3070 VISION OC 8G, 8GB, GDDR6-GV-N3070VIS ... https://t.co/HxuM8c4YP5",140,0.0,0.0
527,1098,"@gwerner_ @miranda_digo Notebook Lenovo Ideapad 3i, Intel Core i5 10210U, 8GB RAM, 256GB SSD, W10, Tela 15.6""

R$ 2… https://t.co/jAZQ4eh013",2021-11-26 15:21:27,1464252969227071488,0,1,gwerner_,,Twitter Web App,pt,71,1458425665980702724,O MELHOR NOTEBOOK PARA VOCÊ!,ajudantbk,Goiânia,2021-11-10 13:26:03+00:00,lenovo,ideapad,0.715675,positive,"@gwerner_ @miranda_digo Notebook Lenovo Ideapad 3i, Intel Core i5 10210U, 8GB RAM, 256GB SSD, W10, Tela 15.6 ""

R$ 2 ... -https://t.co/jAZQ4eh013",140,0.0,0.0
528,103,@danjustino @flpjunqueira @gustavolinacio @chamavito @andre_dereh @GeekLokoo Já li relatos de uma pessoa próxima mi… https://t.co/OeXAlFykhZ,2021-11-25 14:20:06,1463875143067914240,0,1,danjustino,,Twitter Web App,pt,828,3720031037,Diego Sousa,di_sous4,"São Paulo, Brasil",2015-09-20 18:01:30+00:00,apple,macbook pro,0.820045,positive,@danjustino @flpjunqueira @gustavolinacio @chamavito @andre_dereh @GeekLokoo I have already read reports of a person close mi ... https://t.co/OeXAlFykhZ,140,0.0,0.0
529,1062,"Notebook Samsung Book Intel i5-1135g7 W10 FHD – Np550xda-Kf2br - ótimo notebook por R$ 2.446,74 💻🔝👍 (na Carrefour)… https://t.co/VcnWizaFJA",2021-11-24 18:00:17,1463568166358069248,0,0,,,mLabs - Gestão de Redes Sociais,pt,4601,1019132900044890113,GameGratis,Gamegratistm,Brasil,2018-07-17 08:13:12+00:00,samsung,samsung book,0.763371,positive,"Notebook Samsung Book Intel i5-1135g7 W10 FHD-Np550xda-Kf2br-great notebook for R$ 2,446.74 💻🔝👍 (at Carrefour) ... https://t.co/VcnWizaFJA",142,0.0,0.0
530,2319,"Gigabyte H510M H, Intel LGA 1200, Micro-ATX, DDR4
R$ 538,20 ⭐⭐⭐
Menor preço em 90 dias: R$ 538,20.
Mediana do preço… https://t.co/ngodsgAkuR",2021-11-23 18:05:15,1463207029741400064,0,1,,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,gigabyte,Gigabyte,0.6601520000000001,positive,"Gigabyte H510M H, Intel LGA 1200, Micro-ATX, DDR4 R$ 538.20 ⭐⭐⭐ Minor price in 90 days: R$ 538.20.
Median of the price ... https://t.co/ngodsgAkuR",140,-0.05,0.2
531,1705,RT @arrthur___: mal de vcs é achar que todo preto se parece,2021-11-27 14:00:04,1464594876360708096,3081,0,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.9169129999999999,negative,RT @arrthur___: barely from vcs is to find that all black looks like,59,-0.05833333333333333,0.26666666666666666
532,1508,"É que meu amor nunca morreu
Pitbull alvinegro assim sou eu 
Cavadinha no ano de 2010 que deixou todo mundo Loco Abr… https://t.co/MyNNoffTTB",2021-11-28 15:51:00,1464985183204093952,0,0,,,Twitter Web App,pt,757,1323393192151142400,marcella lessa 亗🖤,B4kftNetolab,botafogo.,2020-11-02 22:35:15+00:00,sony,vaio,0.544673,positive,It's just that my love never died Pitbull alvinegro so am I Cavadinha in the year 2010 that left everyone Loco Abr ... https://t.co/MyNNoffTTB,140,0.25,0.3
533,625,"RT @itsmeERROR: Estou a vender o meu portátil antigo!

Com a troca para Mac, já não necessito do portátil antigo que é um ASUS Zenbook UX53…",2021-11-22 17:19:09,1462833039822794752,2,0,,,Twitter for Android,pt,488,791299996532482052,GuiKings,_GuiKings_,Portugal,2016-10-26 15:26:35+00:00,asus,zenbook,-0.771231,negative,"RT @itsmeERROR: I am selling my old portable!

With the exchange for Mac, no longer in need of the old portable that is an ASUS Zenbook UX53 ...",140,0.1125,0.2
534,2197,"@Natnath_ KKKKKKKKKKKKKKKKKKKKKKKK duvido, cara",2021-11-25 16:49:24,1463912717975265280,0,1,Natnath_,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.8939360000000001,negative,@Natnath_ KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK I doubt,47,0.0,0.0
535,439,"Macbook Pro Apple 13.3, M1, 16GB, SSD 1TB, com Touch Bar e Touch ID, Space Grey - MJ123...

🙁 SUBIU e AGORA CUSTA:… https://t.co/mdzz3GwiNs",2021-11-24 21:00:52,1463613610933071872,0,0,,,Hardware Bipolar v1,pt,923,1285206675469803522,NOTEBOOK bipolar // 🤖Monitoro preços de notebook,notebipolar,,2020-07-20 13:35:44+00:00,apple,macbook pro,0.0,neutral,"Macbook Pro Apple 13.3, M1, 16GB, SSD 1TB, with Touch Bar and Touch ID, Space Grey-MJ123 ...

🙁 WENT up and NOW IT COSTS: ... https://t.co/mdzz3GwiNs",140,0.0,0.0
536,296,"O Produto voltou ao estoque: Placa de Vídeo Asus ROG STRIX LC RX6900XT T16G Gaming, 16 Gbps, 16GB GDDR6, RGB, RDNA… https://t.co/u1Au3naO6n",2021-11-28 02:15:06,1464779856911208448,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral,"The Product has returned to stock: Asus Video Board ROG STRIX LC RX6900XT T16G Gaming, 16 Gbps, 16GB GDDR6, RGB, RDNA ... https://t.co/u1Au3naO6n",139,0.0,0.0
537,993,"*Notebook Lenovo IdeaPad 3i, Intel Core i3-10110U, 4GB RAM, 256 GB SSD, Windows 10, 15.6"", Prata*

💰R$ 2.474,10 em… https://t.co/IonsFVLvN3",2021-11-25 11:31:00,1463832588510978048,0,0,,,Twitter for Android,pt,68,1408235417053372416,Ofertas & Achados - Promoções,ofertaseachados,,2021-06-25 01:27:52+00:00,lenovo,ideapad,0.0,neutral,"*Notebook Lenovo IdeaPad 3i, Intel Core i3-10110U, 4GB RAM, 256 GB SSD, Windows 10, 15.6 "", Prata *

💰R$ 2,474.10 in ... https://t.co/IonsFVLvN3",140,0.0,0.0
538,1207,"O Produto voltou ao estoque: Placa de Video Asus GeForce RTX 3070 Ti OC 8GB GDDR6X ROG Strix 256-bit, ROG-STRIX-RTX… https://t.co/sKoPfSpdOL",2021-11-26 01:15:22,1464040046605090816,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral,"The Product has returned to stock: Video Board Asus GeForce RTX 3070 Ti OC 8GB GDDR6X ROG Strix 256-bit, ROG-STRIX-RTX ... https://t.co/sKoPfSpdOL",140,0.0,0.0
539,577,"@caioffline @eugleidistone E os Samsung book? Qual sua opinião, estou olhando preço acessível, boa configuração e fácil upgrade de memória",2021-11-25 17:15:20,1463919240986169344,0,1,caioffline,,Twitter for iPhone,pt,90,2209496624,João Pedro,Joao_psj,"Rio de Janeiro, Brasil",2013-11-22 20:15:20+00:00,samsung,samsung book,0.865984,positive,"@caioffline @eugleidistone And the Samsung book? What your opinion, I'm looking at affordable price, good setup and easy memory upgrade",138,0.5666666666666667,0.7166666666666668
540,1839,@YAMATO_CR vaio na minha dm so p falar que queria namorar o incel@@,2021-11-22 21:23:17,1462894479531249664,0,0,YAMATO_CR,,Twitter for Android,pt,61,1140735972923105281,geo,abaqates,,2019-06-17 21:40:24+00:00,sony,vaio,-0.6757029999999999,negative,@YAMATO_CR vaio in my dm so p talk I wanted to date the incel @ @,67,0.0,0.0
541,816,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/YUGTIPf4qQ",2021-11-26 03:36:37,1464075592404451328,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral,"Updated the Product: Asus Video Board NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, White-ROG-STRIX-RTX30 ... https://t.co/YUGTIPf4qQ",140,0.0,0.0
542,1674,@VhabreuXD oq houve,2021-11-29 00:04:10,1465109294144278528,0,0,VhabreuXD,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.725599,negative,@VhabreuXD oq there was,19,0.0,0.0
543,880,"@henriquemacsil1 Notebook Samsung Book, Intel Core i5 1135G7, 8GB RAM, 256GB SSD, Tela 15.6'' Full HD, Windows 10… https://t.co/bpC2O4IE28",2021-11-26 16:28:05,1464269740889808896,0,0,henriquemacsil1,,Twitter for iPhone,pt,71,1458425665980702724,O MELHOR NOTEBOOK PARA VOCÊ!,ajudantbk,Goiânia,2021-11-10 13:26:03+00:00,samsung,samsung book,0.685361,positive,"@henriquemacsil1 Notebook Samsung Book, Intel Core i5 1135G7, 8GB RAM, 256GB SSD, Tela 15.6 '' Full HD, Windows 10 ... -https://t.co/bpC2O4IE28",138,0.35,0.55
544,206,"Notebook Samsung Book Intel Celeron 6305, 4GB, HD 500GB, Linux Console, 15.6 Full HD, C...

😃 REDUZIU e CUSTA: R$ 2… https://t.co/3WOjoZrEbU",2021-11-28 22:06:28,1465079670806921216,0,0,,,Hardware Bipolar v1,pt,923,1285206675469803522,NOTEBOOK bipolar // 🤖Monitoro preços de notebook,notebipolar,,2020-07-20 13:35:44+00:00,samsung,samsung book,0.6058,positive,"Notebook Samsung Book Intel Celeron 6305, 4GB, HD 500GB, Linux Console, 15.6 Full HD, C. ..

😃 REDUCED and COSTS: R$ 2 ... -https://t.co/3WOjoZrEbU",141,0.35,0.55
545,974,"Atualizou o Produto: Placa de Vídeo Asus ROG Strix RTX 3070 V2 OC, 14 Gbps, O8G GDDR6, DLSS, LHR, Ray Tracing, Whit… https://t.co/EswsNaPUS2",2021-11-26 03:18:20,1464070991462739968,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral,"Updated the Product: Asus Video Board ROG Strix RTX 3070 V2 OC, 14 Gbps, O8G GDDR6, DLSS, LHR, Ray Tracing, Whit ... https://t.co/EswsNaPUS2",140,0.0,0.0
546,815,"Atualizou o Produto: Placa de Vídeo ASUS AMD Radeon RX 6700 XT, 16 Gbps, 12GB GDDR6 - ROG-STRIX-RX6700XT-O12G-GAMIN… https://t.co/LyBzwrkhGj",2021-11-26 03:37:12,1464075740555718656,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral,"Updated the Product: ASUS AMD Radeon RX 6700 XT Video Card, 16 Gbps, 12GB GDDR6-ROG-STRIX-RX6700XT-O12G-GAMIN ... https://t.co/LyBzwrkhGj",140,0.0,0.0
547,1430,"alguém aí que tenha opina por favor sobre os notebook da marca Lenovo ou samsung book
não é p teu tcc mas vai ajudar bastante",2021-11-23 00:51:15,1462946816132096000,0,0,,,Twitter for iPhone,pt,841,320967786,nicole,_nmelatti,Rio Grande do Sul ,2011-06-20 20:24:20+00:00,samsung,samsung book,-0.33465500000000004,negative,someone there who has opine please about Lenovo brand notebook or samsung book is not p your tcc but it will help a lot,125,0.0,0.0
548,2114,"quinta-feira, 25 de novembro de 2021

Fab: Gigabyte  | 🥷 Prime Desconto

Fab. ReclameAQUI: -- CUIDADO ⚠️ Respondida… https://t.co/5rPN5Th4PD",2021-11-25 19:19:02,1463950372939214848,0,0,gpubipolar,,gpubipolar,pt,17006,1285199873890045953,GPU Bipolar,gpubipolar,,2020-07-20 13:08:51+00:00,gigabyte,Gigabyte,-0.548696,negative,"Thursday, November 25, 2021

Fab: Gigabyte | 🥷 Prime Discount

Fab. ReclameAQUI: -- CAUTION ⚠️ Responded ... https://t.co/5rPN5Th4PD",141,0.0,0.0
549,1748,"@isanortontech @camelouu Se comprou no BR, a Vaio parou de ser da Sony aqui e é da positivo (tanto que não se vê ma… https://t.co/DgNitVi8n9",2021-11-24 22:44:42,1463639741786734592,0,0,isanortontech,,Twitter Web App,pt,755,109604376,ℝ𝕒𝕗𝕒𝕖𝕝 𝕄𝕒𝕟𝕤𝕚𝕝𝕙𝕒,RafaelMansilha,"Palmas, Tocantins, Brasil",2010-01-29 16:40:07+00:00,sony,vaio,-0.5368729999999999,negative,"@isanortontech @camelouu If bought in the BR, the Vaio stopped being from Sony here and it's from the positive (so much that it doesn't see ma ... https://t.co/DgNitVi8n9",140,0.21363636363636362,0.3727272727272727
550,2049,"Intel Core i5-10400 + Gigabyte H510M H
R$ 1.619,90 ⭐⭐⭐
Menor preço em 90 dias: R$ 1.619,90.
Mediana do preço em 90… https://t.co/w7sJ4VDT7A",2021-11-25 20:41:34,1463971142331469824,0,1,pcbuildwizard,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,gigabyte,Gigabyte,0.573577,positive,"Intel Core i5-10400 + Gigabyte H510M H R$ 1,619.90 ⭐⭐⭐ Minor price in 90 days: R$ 1,619.90.
Median of the price in 90 ... -https://t.co/w7sJ4VDT7A",139,-0.05,0.2
551,421,@Thinkpad_dede Sociedade esportiva palmeiras 🙏🏻,2021-11-25 12:20:48,1463845121246457856,0,1,Thinkpad_dede,,Twitter for iPhone,pt,285,1120801979104624646,"Japa, o nesˢᵉᵖⓅ🇮🇹",japa_pontes,"Toyohashi-shi, Aichi",2019-04-23 21:29:50+00:00,lenovo,thinkpad,0.743745,positive,@Thinkpad_dede Sports society palm plantations 🙏🏻,49,0.0,0.0
552,235,"#promoção #oferta  [Parcelado] Notebook - R$ 2.027,00  #notebook #Lenovo #informatica #BlackFriday #BlackFriday2021 https://t.co/sJpRNF5V4O",2021-11-26 06:05:01,1464112941482000384,0,0,,,Promobit,pt,24490,2256456476,Promobit,PromobitOficial,Brasil,2013-12-21 13:10:59+00:00,lenovo,ideapad,0.0,neutral,"#promoção #oferta [Parcelado] Notebook-R$ 2,027.00 #notebook #Lenovo #informatica #BlackFriday #BlackFriday2021 https://t.co/sJpRNF5V4O",139,0.0,0.0
553,771,"tô pensando em comprar um lenovo ideapad s145 rayzen 5
8gb ram 
ssd 256gb 
por R$2.789,99
para fins de estudo 
vale?",2021-11-27 02:07:56,1464415663288692736,0,4,,,Twitter for iPhone,pt,1218,730730128960032769,grimes comunista,cadwuw,"Alagoas, Brasil",2016-05-12 12:03:33+00:00,lenovo,ideapad,0.0,neutral,"i'm thinking about buying a lenovo ideapad s145 rayzen 5 8gb ram ssd 256gb for R$ 2.789, 99 for study purposes is it worth?",116,0.3,0.1
554,1776,O mayke parece que ta no dia dele  #PALFLA,2021-11-27 20:18:08,1464690022544723968,0,0,,,Twitter for iPhone,pt,298,1028007162231103488,1024MB_GigaByte🇾🇪,GB_Gigabyte,"Rio de Janeiro, Brasil",2018-08-10 19:56:21+00:00,gigabyte,Gigabyte,-0.642365,negative,The mayke looks like it's on his day #PALFLA,42,0.0,0.0
555,2346,"Atualizou o Produto: Placa de Video Gigabyte GeForce RTX 3080 Ti Aorus Master 12GB GDDR6X 384-bit, GV-N308TAORUS M-… https://t.co/YnChrGfnKX",2021-11-25 21:20:17,1463980886186242048,0,1,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.597681,positive,"Updated the Product: Video Board Gigabyte GeForce RTX 3080 Ti Aorus Master 12GB GDDR6X 384-bit, GV-N308TAORUS M-... https://t.co/YnChrGfnKX",140,0.0,0.0
556,879,"#promoção #oferta  [Parcelado] Notebook - R$ 4.999,99  #notebook #Lenovo #informatica #BlackFriday #BlackFriday2021 https://t.co/YEegajMwDq",2021-11-26 23:21:02,1464373663524958208,0,1,,,Promobit,pt,24490,2256456476,Promobit,PromobitOficial,Brasil,2013-12-21 13:10:59+00:00,lenovo,thinkpad,0.0,neutral,"#promoção #oferta [Parcelado] Notebook-R$ 4,999.99 #notebook #Lenovo #informatica #BlackFriday #BlackFriday2021 https://t.co/YEegajMwDq",139,0.0,0.0
557,271,VAI SE FUDER ESSE PORTUGUÊS FILHO DA PUTA DO CARALHO CU VIRADO PRA LUA,2021-11-27 22:42:55,1464726456735617024,0,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.963299,negative,WHAT ' S GOING TO RUN OUT OF THIS PORTUGUESE SON OF MY FUCKING CU-TURNED-MOON-TURNED-MOON,70,-0.6,0.8
558,1996,"Black Friday Esfera: 21% de cashback em lojas como Fast Shop, Consul, Vaio e mais – E vale para iPhone… https://t.co/JPzYuJkgtE",2021-11-24 11:18:04,1463466946947534848,1,1,,,dlvr.it,pt,1052,1078381427601764352,BoardingAreaBR,BoardingAreaBR,,2018-12-27 20:05:42+00:00,sony,vaio,0.0,neutral,"Black Friday Sphere: 21% cashback in stores such as Fast Shop, Consul, Vaio and more-And it's worth for iPhone ... https://t.co/JPzYuJkgtE",127,0.08333333333333334,0.4083333333333333
559,1746,@Jamespoor_ @eugleidistone vaio sumiu do mercado 👀,2021-11-24 22:49:15,1463640889654489088,0,0,Jamespoor_,,Twitter for Android,pt,326,104804732,nid 風,laraius,,2010-01-14 13:06:57+00:00,sony,vaio,0.0,neutral,@Jamespoor_ @eugleidistone vaio disappeared from the market 👀,51,0.0,0.0
560,2472,@Gii_Gigabyte A cara do governo,2021-11-22 02:20:37,1462606916853673984,0,0,Gii_Gigabyte,,Twitter for Android,pt,317,837084864356679680,O eterno romântico,vulgo_joaov,"Realengo, Rio de Janeiro",2017-03-01 23:39:18+00:00,gigabyte,Gigabyte,-0.709619,negative,@Gii_Gigabyte The face of the government,31,0.0,0.0
561,2045,"quinta-feira, 25 de novembro de 2021

Fab: Gigabyte  | 🥷 Prime Desconto

Fab. ReclameAQUI: -- CUIDADO ⚠️ Respondida… https://t.co/zlxeMLLSB2",2021-11-26 01:07:37,1464038097860145152,0,0,gpubipolar,,gpubipolar,pt,17006,1285199873890045953,GPU Bipolar,gpubipolar,,2020-07-20 13:08:51+00:00,gigabyte,Gigabyte,-0.548696,negative,"Thursday, November 25, 2021

Fab: Gigabyte | 🥷 Prime Discount

Fab. ReclameAQUI: -- CAUTION ⚠️ Responded ... https://t.co/zlxeMLLSB2",141,0.0,0.0
562,1953,"@thepowerguido01 Bom dia! Hoje quem fabrica a Vaio é a positivo, eu te recomendaria outra marca 👍",2021-11-24 12:56:37,1463491748290826240,0,1,thepowerguido01,,Twitter Web App,pt,71,1458425665980702724,O MELHOR NOTEBOOK PARA VOCÊ!,ajudantbk,Goiânia,2021-11-10 13:26:03+00:00,sony,vaio,0.964066,positive,"@thepowerguido01 Good morning! Today who manufactures the Vaio is the positive, I would recommend you another brand 👍",98,0.5511363636363636,0.5727272727272728
563,1168,MST= MAIOR RAÇA DE VAGABUNDO FILHO DA PUTA VAIO SAFADO QUE JA PASSOU PELA TERRA.,2021-11-29 12:27:19,1465296310760882176,0,0,,,Twitter for Android,pt,100,242051135,Gabriel do Deserto,furtadogabriel_,,2011-01-23 20:38:05+00:00,sony,vaio,-0.9518,negative,MST= BIGGEST BREED OF VAGABOND SON OF THE BITCH VAIO SAFED WHO JA PASSED THROUGH THE EARTH.,80,0.0,0.0
564,569,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/tDptsEsbyS",2021-11-26 09:24:35,1464163162656329728,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral,"Updated the Product: Asus Video Board NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, White-ROG-STRIX-RTX30 ... https://t.co/tDptsEsbyS",140,0.0,0.0
565,698,"MacBook Pro com M1 Max é mais veloz, frio e silencioso que modelo Intel https://t.co/9Xq9y9NFtT",2021-11-26 14:54:02,1464246069886287872,2,13,,,canalte.ch,pt,269750,554182536,Canaltech,canaltech,"São Paulo, Brasil",2012-04-15 05:28:53+00:00,apple,macbook pro,0.0,neutral,"MacBook Pro with M1 Max is more velocious, cold and quiet that model Intel https://t.co/9Xq9y9NFtT",95,-0.033333333333333326,0.611111111111111
566,2126,RT @Fodase_Bot: Foda-se gigabyte,2021-11-26 23:01:37,1464368775843753984,1,0,,,Twitter for Android,pt,264,218945859,Zest,WarofCrystal,Cornelia,2010-11-23 15:00:37+00:00,gigabyte,Gigabyte,-0.791111,negative,RT @Fodase_Bot: Foda-se gigabyte,32,0.0,0.0
567,1157,@nathdev3 Funciona isso? Funcionou pró MacBook 💻? Preciso disso pra porscheta  😂,2021-11-22 13:26:00,1462774365490196480,0,1,nathdev3,,Twitter for iPhone,pt,615,34717199,Luis Machado Reis 🐊🐊,luismachadoreis,Uberlândia - Brazil,2009-04-23 20:20:16+00:00,apple,macbook pro,-0.557038,negative,@nathdev3 Does It Work? Did it work pró MacBook 💻? I need this for porscheta 😂,82,0.0,0.0
568,529,No macbook o photoshop (crackeado) parou de funcionar. Ainda bem que eu comprei está dádiva pro mac mini.,2021-11-26 20:05:37,1464324484018671616,0,0,,,Twitter for iPhone,pt,214,61369735,George Daluz,georgedaluz,"Foz do Iguaçu, Brasil",2009-07-30 02:46:32+00:00,apple,macbook pro,0.476084,positive,On the macbook the photoshop (cracked) stopped working. Good thing I bought it is dondiva pro mac mini.,105,0.7,0.6000000000000001
569,325,Agora sim https://t.co/ixEq7vkDkq,2021-11-25 15:44:47,1463896454456561664,0,1,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,0.807519,positive,Now yes https://t.co/ixEq7vkDkq,33,0.0,0.0
570,1390,"@Atos32Matheus @GaBRieLLisboa83 @observatorioGPU Verdade. Acompanhei o monitor Gigabyte G24F na @kabumcombr , desde… https://t.co/Dl1RVAfSkb",2021-11-29 10:14:01,1465262766378434560,0,1,Atos32Matheus,,Twitter for Android,pt,7,747866977822253056,Fabio Meira,Fabex_7,,2016-06-28 18:59:17+00:00,gigabyte,Gigabyte,0.469753,positive,"@Atos32Matheus @GaBRieLLisboa83 @observatorioGPU Truth. I accompanied the Gigabyte G24F monitor on @kabumcombr , since ... https://t.co/Dl1RVAfSkb",140,0.0,0.0
571,1730,"@Ravvena Olha, eu geralmente compro só gigabyte ou Asus, um bom jeito é ver se os recursos já te atendem na faixa d… https://t.co/wIM8HLFQvf",2021-11-27 22:02:44,1464716346055348224,0,1,Ravvena,,Twitter for Android,pt,211,1156325975799603200,Olivia - The Collector,Olivia_itnw,Rio de Janeiro,2019-07-30 22:09:30+00:00,gigabyte,Gigabyte,0.966339,positive,"@Ravvena Look, I usually buy only gigabyte or Asus, a good way is to see if the features already meet you in the range d ... https://t.co/wIM8HLFQvf",140,0.15,0.6166666666666667
572,770,"Notebook Lenovo ideapad Gaming 3i i7-10750H 16GB 512GB ssd gtx 1650 4GB (Americanas)

‼️ Info no link abaixo

&gt;&gt;… https://t.co/HIlvQbpHyI",2021-11-27 02:28:58,1464420958110953472,0,2,,,Twitter Web App,pt,3260,4235411565,DescontoEmGames,DescontoemGames,,2015-11-20 15:35:44+00:00,lenovo,ideapad,-0.286639,negative,"Lenovo notebook ideapad Gaming 3i i7-10750H 16GB 512GB ssd gtx 1650 4GB (Americanas)

‼️ Info on the link below

&gt; &gt; ... -https://t.co/HIlvQbpHyI",143,0.0,0.0
573,380,"https://t.co/s4golCLYvl

Asus Zenbook Pro 14 UX480FD - PROMOÇÃO: a 700€ https://t.co/qCLmLRIfvS",2021-11-26 10:34:35,1464180778280144896,1,1,,,Twitter for iPhone,pt,108,2544270948,O Neves,o_neves__,"Lisboa, Portugal",2014-06-03 20:53:47+00:00,asus,zenbook,0.866239,positive,"-https://t.co/s4golCLYvl

Asus Zenbook Pro 14 UX480FD-PROMOTION: at 700 € https://t.co/qCLmLRIfvS",95,0.0,0.0
574,2234,eu ODEIO a debora,2021-11-26 04:02:21,1464082070695780352,0,0,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.982497,negative,i HATE the debit,17,-0.8,0.9
575,1298,@alinezitadias Notebook Samsung Book Intel Core I5-1135g7 8gb 256gb Ssd (Intel Iris Xe) Windows 10 Fhd Tela 15.6''… https://t.co/SEOPdVg3bk,2021-11-23 21:22:33,1463256681119461376,0,1,alinezitadias,,Twitter Web App,pt,11,3311313483,JOGODOBIXO2021,JOGODOBIXO2021,,2015-06-07 01:29:28+00:00,samsung,samsung book,0.0,neutral,@alinezitadias Notebook Samsung Book Intel Core I5-1135g7 8gb 256gb Ssd (Intel Iris Xe) Windows 10 Fhd Tela 15.6 '' ... -https://t.co/SEOPdVg3bk,139,0.0,0.0
